"periodo_evasao";"id_aluno";"codigo_curso";"periodo_ingressao";"codigo_ingressao";"codigo_evasao";"nota_ingressao";"naturalidade";"estado";"tipo_ensino";"cotista";"ano_nascimento";"genero";"matricula"
NA;10127306463;51206100;2015.2;6;0;NA;"GUARABIRA";"PB";2;NA;1994;"F";515220685
NA;9381014477;51206100;2015.2;18;0;556.7;"FREI MARTINHO";"PB";2;2;1994;"M";515220635
NA;11465244476;15122100;2015.2;18;0;619.84;"FAGUNDES";"PB";2;2;1996;"M";115211243
NA;22710285827;12205100;2015.2;18;0;739.44;"ESPERANÇA";"PB";2;4;1982;"M";115220018
NA;11198935421;14102100;2015.2;18;0;658.82;"ESPERANÇA";"PB";4;NA;1996;"M";115210469
NA;9425841470;15122100;2015.2;18;0;655.6;"ESPERANÇA";"PB";2;4;1992;"M";115210531
NA;70125656408;13301200;2015.2;18;0;583.74;"ESPERANÇA";"PB";2;2;1996;"M";115231108
NA;10621338460;15101100;2015.2;18;0;672.3;"ESPERANÇA";"PB";1;NA;1996;"M";115210851
NA;70058685448;13317100;2015.2;18;0;582.36;"ESPERANÇA";"PB";1;NA;1992;"M";115231353
NA;10472225405;13301100;2015.2;18;0;573.2;"ESPERANÇA";"PB";2;NA;1997;"F";115231044
NA;10720181445;13312210;2015.2;18;0;537.2;"ESPERANÇA";"PB";2;NA;1993;"F";115231185
NA;70176919465;91125100;2015.2;18;0;572.02;"ESPERANÇA";"PB";1;NA;1995;"M";915210296
NA;10239139410;15122100;2015.2;18;0;691.92;"ESPERANÇA";"PB";1;NA;1995;"F";115210760
NA;9651718412;13306200;2015.2;18;0;585.08;"ESPERANÇA";"PB";2;NA;1995;"M";115230853
NA;8526523481;13301200;2015.2;18;0;599;"ESPERANÇA";"PB";3;NA;1989;"M";115230925
NA;12084634466;12208200;2015.2;18;0;581.96;"ESPERANÇA";"PB";1;NA;1998;"F";115220393
NA;9499222421;13310210;2015.2;18;0;451.68;"ESPERANÇA";"PB";2;5;1990;"F";115231472
NA;11131109457;12204100;2015.2;18;0;622.52;"ESPERANÇA";"PB";2;NA;1995;"F";115220222
NA;7988994417;14123100;2015.2;18;0;629.54;"ESPERANÇA";"PB";1;NA;1995;"M";115211293
NA;10112648460;13312210;2015.2;18;0;534.38;"ESPERANÇA";"PB";2;NA;1992;"M";115231416
NA;1555548407;13309210;2015.2;18;0;502.1;"ESPERANÇA";"PB";2;NA;1990;"F";115231893
NA;1555516475;13309210;2015.2;18;0;519.34;"ESPERANÇA";"PB";3;NA;1990;"F";115231634
NA;70163756414;14123100;2015.2;18;0;580.28;"ESPERANÇA";"PB";2;3;1995;"F";115211567
NA;6398827490;13306200;2015.2;18;0;551.14;"ESPERANÇA";"PB";2;NA;1989;"M";115231392
NA;70326771425;51203100;2015.2;18;0;528.3;"CUITEGI";"PB";2;5;1997;"F";515220647
NA;9690633422;51203100;2015.2;18;0;568.46;"CUITÉ";"PB";2;NA;1996;"M";515220537
NA;1762316412;51206100;2015.2;18;0;571.04;"CUITÉ";"PB";2;2;1997;"F";515220479
NA;9029714417;51203100;2015.2;18;0;573.88;"CUITÉ";"PB";2;NA;1989;"M";515220544
NA;3852065429;51203100;2015.2;18;0;639.02;"CUITÉ";"PB";2;NA;1981;"M";515220232
NA;5584417424;51204100;2015.2;18;0;533.1;"CUITÉ";"PB";2;2;1985;"M";515220667
NA;9066460490;51203100;2015.2;18;0;562.42;"CUITÉ";"PB";2;NA;1992;"M";515220623
NA;9959889432;51206100;2015.2;18;0;553;"CUITÉ";"PB";2;5;1993;"F";515220607
NA;7067645441;51204100;2015.2;18;0;557.5;"CUITÉ";"PB";2;4;1987;"M";515220844
NA;4937051474;51203100;2015.2;18;0;525.18;"CUITÉ";"PB";2;5;1983;"F";515220682
NA;10344455459;15122100;2015.2;18;0;672.46;"CUITÉ";"PB";2;NA;1995;"M";115211330
NA;4808820455;51204100;2015.2;18;0;554.32;"CUITÉ";"PB";2;4;1982;"F";515220828
NA;5039329490;51204100;2015.2;18;0;512.52;"CUITÉ";"PB";2;3;1997;"F";515220855
NA;1769052437;51204100;2015.2;18;0;549.92;"CUITÉ";"PB";2;NA;1996;"M";515220719
NA;10942005490;12208200;2015.2;18;0;597.18;"CUITÉ";"PB";2;NA;1996;"F";115220385
NA;5577750431;51204100;2015.2;2;0;NA;"CUITÉ";"PB";2;NA;1987;"F";515220534
NA;1670797430;14102100;2015.2;6;0;NA;"CUITÉ";"PB";5;NA;1995;"M";115211402
NA;5775840496;13301100;2015.2;18;0;603.84;"CUBATI";"PB";2;4;1990;"M";115230112
NA;8550144401;11124100;2015.2;18;0;666.06;"CUBATI";"PB";1;NA;1997;"F";115210933
NA;9152362493;13309210;2015.2;18;0;556.02;"CUBATI";"PB";2;NA;1989;"M";115230901
NA;9698954457;15122100;2015.2;18;0;665.6;"CUBATI";"PB";2;3;1994;"M";115210900
NA;5801298452;31360200;2015.2;18;0;630.52;"COREMAS";"PB";2;NA;1986;"M";315230005
NA;10984309489;91125100;2015.2;18;0;511.5;"COREMAS";"PB";2;3;1996;"F";915210763
NA;9645970474;91130100;2015.2;18;0;532.34;"COREMAS";"PB";1;NA;1993;"M";915210648
NA;7656567445;13314210;2015.2;5;0;NA;"COREMAS";"PB";2;NA;1990;"F";115231978
NA;8189071424;91125100;2015.2;18;0;536.76;"CONCEIÇÃO";"PB";2;3;1988;"M";915210610
NA;70051627493;21309210;2015.2;18;0;513.12;"CONCEIÇÃO";"PB";2;4;1993;"F";215230857
NA;7393014467;91130100;2015.2;18;0;500.96;"CONCEIÇÃO";"PB";2;NA;1987;"M";915210769
NA;9531021490;21204100;2015.2;18;0;565.04;"CONCEIÇÃO";"PB";2;4;1993;"F";215220147
NA;10994368429;51206100;2015.2;18;0;556.96;"CONCEIÇÃO";"PB";2;NA;1996;"F";515220617
NA;10981783430;41207100;2015.2;2;0;NA;"CONCEIÇÃO";"PB";2;NA;1996;"M";415220359
NA;9036325439;14102100;2015.2;18;0;687.48;"CATOLÉ DO ROCHA";"PB";1;NA;1991;"F";115210067
NA;11465207430;41201210;2015.2;18;0;551.5;"CATOLÉ DO ROCHA";"PB";2;NA;1997;"F";415220342
NA;8501922420;91125100;2015.2;18;0;452.82;"CATOLÉ DO ROCHA";"PB";2;5;1992;"F";915210553
NA;70195853458;41201210;2015.2;18;0;559.08;"CATOLÉ DO ROCHA";"PB";2;2;1996;"F";415220245
NA;70373236409;91130100;2015.2;18;0;574.42;"CATOLÉ DO ROCHA";"PB";1;NA;1996;"F";915210400
NA;10999436473;51206100;2015.2;18;0;571.34;"CATOLÉ DO ROCHA";"PB";1;NA;1997;"M";515220487
NA;70258986433;11124100;2015.2;18;0;659.04;"CATOLÉ DO ROCHA";"PB";3;NA;1997;"M";115211034
NA;11657615480;91125100;2015.2;18;0;547.6;"CATOLÉ DO ROCHA";"PB";2;NA;1996;"F";915210599
NA;9282520439;21310210;2015.2;18;0;519.72;"CATOLÉ DO ROCHA";"PB";2;2;1992;"F";215230461
NA;10556802411;91130100;2015.2;18;0;537.4;"CATOLÉ DO ROCHA";"PB";2;NA;1994;"F";915210654
NA;11687816476;41410100;2015.2;18;0;587.66;"CATOLÉ DO ROCHA";"PB";1;NA;1996;"F";415240338
NA;5633791460;91125100;2015.2;18;0;453.24;"CATOLÉ DO ROCHA";"PB";2;NA;1985;"M";915210935
NA;12014058407;91125100;2015.2;18;0;500;"CATOLÉ DO ROCHA";"PB";1;NA;1997;"F";915210832
NA;9490410411;91402100;2015.2;18;0;519.08;"CATOLÉ DO ROCHA";"PB";2;NA;1991;"M";915240290
NA;70036202436;14102100;2015.2;2;0;NA;"CATOLÉ DO ROCHA";"PB";2;NA;1996;"M";115211310
NA;9901713455;41201210;2015.2;18;0;552.82;"CATINGUEIRA";"PB";2;2;1994;"F";415220320
NA;10437516458;41410100;2015.2;18;0;604.2;"CATINGUEIRA";"PB";2;NA;1996;"F";415240252
NA;10490696414;13304100;2015.2;6;0;562.6;"CAMPINA GRANDE";"PB";2;NA;1994;"M";112230115
NA;10713968460;13312110;2015.2;6;0;594.1;"CAMPINA GRANDE";"PB";4;NA;1994;"F";113230384
NA;67487866491;13304100;2015.2;6;0;570.4;"CAMPINA GRANDE";"PB";3;NA;1969;"M";113230485
NA;70016081498;13304100;2015.2;6;0;564.9;"CAMPINA GRANDE";"PB";2;NA;1996;"F";113230487
NA;8477796459;13301100;2015.2;18;0;615.56;"CAMPINA GRANDE";"PB";1;NA;1997;"M";115230547
NA;8514369431;13304200;2015.2;18;0;637.78;"CAMPINA GRANDE";"PB";1;NA;1995;"F";115230549
NA;70694258482;11104120;2015.2;18;0;591.44;"CAMPINA GRANDE";"PB";2;5;1998;"F";115210540
NA;1647734444;14102100;2015.2;18;0;607.44;"CAMPINA GRANDE";"PB";2;2;1992;"F";115210543
NA;8553380408;14102100;2015.2;18;0;644.14;"CAMPINA GRANDE";"PB";1;NA;1998;"M";115210544
NA;3450413481;13306100;2015.2;18;0;589.06;"CAMPINA GRANDE";"PB";2;4;1980;"F";115230101
NA;11167834445;14123100;2015.2;18;0;634.12;"CAMPINA GRANDE";"PB";2;4;1995;"M";115210450
NA;1142425428;14123100;2015.2;18;0;661.2;"CAMPINA GRANDE";"PB";4;NA;1997;"F";115210456
NA;8720982496;13309210;2015.2;18;0;594.98;"CAMPINA GRANDE";"PB";1;NA;1996;"M";115230467
NA;10914171488;13306100;2015.2;18;0;592.56;"CAMPINA GRANDE";"PB";2;3;1995;"M";115230469
NA;10233968407;14102100;2015.2;18;0;680.32;"CAMPINA GRANDE";"PB";1;NA;1996;"M";115210182
NA;10338237402;15101100;2015.2;18;0;718.48;"CAMPINA GRANDE";"PB";1;NA;1997;"F";115210245
NA;8687506465;12205100;2015.2;18;0;730.06;"CAMPINA GRANDE";"PB";2;3;1991;"M";115220056
NA;9565246486;14102100;2015.2;18;0;635.56;"CAMPINA GRANDE";"PB";2;3;1994;"F";115210195
NA;1612109454;13306100;2015.2;18;0;598.22;"CAMPINA GRANDE";"PB";2;2;1991;"M";115230326
NA;8684247493;15122100;2015.2;18;0;726.88;"CAMPINA GRANDE";"PB";1;NA;1995;"F";115210379
NA;7005596471;15101100;2015.2;18;0;705.54;"CAMPINA GRANDE";"PB";1;NA;1998;"F";115210416
NA;6967344439;13301100;2015.2;18;0;634.04;"CAMPINA GRANDE";"PB";1;NA;1996;"F";115230604
NA;10435949497;13306200;2015.2;18;0;563.76;"CAMPINA GRANDE";"PB";2;2;1996;"F";115230606
NA;7584510400;13310210;2015.2;18;0;601.12;"CAMPINA GRANDE";"PB";2;NA;1986;"M";115230611
NA;8260511460;13306200;2015.2;18;0;606.92;"CAMPINA GRANDE";"PB";2;3;1995;"M";115230103
NA;8651492405;11124100;2015.2;18;0;698.98;"CAMPINA GRANDE";"PB";2;NA;1997;"M";115210491
NA;9399821455;14102100;2015.2;18;0;633.3;"CAMPINA GRANDE";"PB";2;2;1991;"M";115210021
NA;7203949451;12205100;2015.2;18;0;797.06;"CAMPINA GRANDE";"PB";1;NA;1986;"M";115220001
NA;9518925410;14102100;2015.2;18;0;634.48;"CAMPINA GRANDE";"PB";2;4;1996;"M";115210025
NA;70865804494;14102100;2015.2;18;0;646.96;"CAMPINA GRANDE";"PB";2;3;1997;"M";115210160
NA;11420764403;14123100;2015.2;18;0;659.94;"CAMPINA GRANDE";"PB";2;5;1995;"M";115210554
NA;8591324471;11124100;2015.2;18;0;663.54;"CAMPINA GRANDE";"PB";2;4;1996;"M";115210341
NA;11347582436;13317100;2015.2;18;0;601.22;"CAMPINA GRANDE";"PB";2;4;1997;"M";115230395
NA;10842455400;15122100;2015.2;18;0;697.12;"CAMPINA GRANDE";"PB";1;NA;1997;"M";115210463
NA;7456389454;13312210;2015.2;18;0;550.82;"CAMPINA GRANDE";"PB";2;NA;1987;"F";115230522
NA;8811057400;13301200;2015.2;18;0;623.54;"CAMPINA GRANDE";"PB";1;NA;1997;"M";115230571
NA;11913572447;14123100;2015.2;18;0;687.98;"CAMPINA GRANDE";"PB";1;NA;1999;"M";115210564
NA;10328923400;12204100;2015.2;18;0;585.66;"CAMPINA GRANDE";"PB";2;5;1995;"F";115220162
NA;10442373414;13306200;2015.2;18;0;575.72;"CAMPINA GRANDE";"PB";2;3;1997;"M";115230618
NA;10437562484;13306100;2015.2;18;0;574.38;"CAMPINA GRANDE";"PB";2;2;1997;"M";115230530
NA;4810806430;12208200;2015.2;18;0;661.04;"CAMPINA GRANDE";"PB";4;NA;1992;"M";115220147
NA;10762677422;12205100;2015.2;18;0;785.46;"CAMPINA GRANDE";"PB";1;NA;1996;"M";115220025
NA;73867608415;13310214;2015.2;18;0;666.02;"CAMPINA GRANDE";"PB";3;NA;1970;"M";115230018
NA;8810614410;14102100;2015.2;18;0;681.54;"CAMPINA GRANDE";"PB";1;NA;1997;"F";115210050
NA;10369174445;14102100;2015.2;18;0;684.5;"CAMPINA GRANDE";"PB";2;3;1994;"M";115210213
NA;6008227450;13310214;2015.2;18;0;656.26;"CAMPINA GRANDE";"PB";1;NA;1989;"M";115230207
NA;10257359435;13317100;2015.2;18;0;611.74;"CAMPINA GRANDE";"PB";2;4;1995;"M";115230211
NA;6957328465;14123100;2015.2;18;0;698.5;"CAMPINA GRANDE";"PB";1;NA;1998;"F";115210222
NA;10468073400;11104120;2015.2;18;0;621.26;"CAMPINA GRANDE";"PB";2;4;1997;"F";115210162
NA;3800424444;13310210;2015.2;18;0;573.62;"CAMPINA GRANDE";"PB";2;4;1981;"F";115230164
NA;6556176478;13304200;2015.2;18;0;613.48;"CAMPINA GRANDE";"PB";2;4;1987;"F";115230314
NA;10183670477;14102100;2015.2;18;0;635.92;"CAMPINA GRANDE";"PB";2;NA;1995;"M";115210390
NA;7382516407;13306200;2015.2;18;0;604.42;"CAMPINA GRANDE";"PB";2;NA;1987;"M";115230484
NA;6373980413;14123100;2015.2;18;0;675.92;"CAMPINA GRANDE";"PB";2;3;1997;"M";115210282
NA;7645563478;13317100;2015.2;18;0;586.56;"CAMPINA GRANDE";"PB";2;2;1989;"M";115230593
NA;12149564408;14102100;2015.2;18;0;641.9;"CAMPINA GRANDE";"PB";1;NA;1998;"F";115210399
NA;1260859436;13310210;2015.2;18;0;582.6;"CAMPINA GRANDE";"PB";2;NA;1983;"F";115230403
NA;4814752490;13306100;2015.2;18;0;583.84;"CAMPINA GRANDE";"PB";2;NA;1994;"M";115230458
NA;8469452401;14123100;2015.2;18;0;668.26;"CAMPINA GRANDE";"PB";1;NA;1997;"M";115210517
NA;6271694497;14123100;2015.2;18;0;657.78;"CAMPINA GRANDE";"PB";1;NA;1994;"M";115210520
NA;10978428439;15122100;2015.2;18;0;697.06;"CAMPINA GRANDE";"PB";1;NA;1998;"M";115210525
NA;10580413470;13304200;2015.2;18;0;613.3;"CAMPINA GRANDE";"PB";2;4;1994;"M";115230138
NA;10467285470;13317100;2015.2;18;0;708.06;"CAMPINA GRANDE";"PB";1;NA;1997;"M";115230222
NA;69231451472;13310210;2015.2;18;0;611.46;"CAMPINA GRANDE";"PB";2;NA;1969;"F";115230358
NA;92874541400;13306200;2015.2;18;0;587.76;"CAMPINA GRANDE";"PB";2;2;1973;"F";115230174
NA;7440070461;13312210;2015.2;18;0;575.14;"CAMPINA GRANDE";"PB";2;4;1989;"F";115230268
NA;3614039412;13310210;2015.2;18;0;575.34;"CAMPINA GRANDE";"PB";2;4;1977;"F";115230322
NA;10875539467;13317100;2015.2;18;0;624.46;"CAMPINA GRANDE";"PB";2;5;1997;"M";115230501
NA;11167624475;14123100;2015.2;18;0;676.96;"CAMPINA GRANDE";"PB";1;NA;1996;"M";115210484
NA;8986059460;15122100;2015.2;18;0;733.54;"CAMPINA GRANDE";"PB";1;NA;1996;"M";115210287
NA;1346312427;13317100;2015.2;18;0;698.74;"CAMPINA GRANDE";"PB";1;NA;1997;"M";115230278
NA;8794305404;14102100;2015.2;18;0;662;"CAMPINA GRANDE";"PB";1;NA;1995;"M";115210534
NA;12170714405;14102100;2015.2;18;0;672.42;"CAMPINA GRANDE";"PB";1;NA;1998;"M";115210583
NA;11679208489;14123100;2015.2;18;0;665;"CAMPINA GRANDE";"PB";1;NA;1997;"F";115210593
NA;8505493451;14102100;2015.2;18;0;653.4;"CAMPINA GRANDE";"PB";1;NA;1998;"M";115210597
NA;12020073412;15122100;2015.2;18;0;660.28;"CAMPINA GRANDE";"PB";2;2;1997;"M";115210410
NA;70757663419;15122100;2015.2;18;0;707.4;"CAMPINA GRANDE";"PB";1;NA;1997;"M";115210411
NA;8703688429;14102100;2015.2;18;0;664.48;"CAMPINA GRANDE";"PB";1;NA;1997;"M";115210412
NA;7409725451;14123100;2015.2;18;0;652.56;"CAMPINA GRANDE";"PB";1;NA;1994;"M";115210882
NA;7309105478;13310210;2015.2;18;0;558.1;"CAMPINA GRANDE";"PB";4;NA;1989;"F";115230929
NA;9009945413;14123100;2015.2;18;0;646.04;"CAMPINA GRANDE";"PB";1;NA;1991;"M";115210885
NA;8804549467;14123100;2015.2;18;0;647.16;"CAMPINA GRANDE";"PB";1;NA;1997;"M";115210887
NA;5410471407;11124100;2015.2;18;0;652.88;"CAMPINA GRANDE";"PB";1;NA;1985;"M";115211045
NA;10227331419;13304200;2015.2;18;0;559.92;"CAMPINA GRANDE";"PB";2;2;1994;"M";115231109
NA;5389930495;13312210;2015.2;18;0;537.44;"CAMPINA GRANDE";"PB";2;NA;1987;"F";115231152
NA;8502106406;11124100;2015.2;18;0;662.6;"CAMPINA GRANDE";"PB";1;NA;1996;"M";115210838
NA;8470789490;12208200;2015.2;18;0;623.38;"CAMPINA GRANDE";"PB";1;NA;1997;"M";115220243
NA;8399264482;13317100;2015.2;18;0;599.56;"CAMPINA GRANDE";"PB";2;NA;1990;"F";115230888
NA;8523826424;11104120;2015.2;18;0;626.5;"CAMPINA GRANDE";"PB";1;NA;1998;"F";115210843
NA;10233194460;14123100;2015.2;18;0;634.26;"CAMPINA GRANDE";"PB";1;NA;1993;"M";115211190
NA;10206649401;13310214;2015.2;18;0;537.72;"CAMPINA GRANDE";"PB";2;NA;1995;"F";115231297
NA;9477572446;13301100;2015.2;18;0;565.48;"CAMPINA GRANDE";"PB";2;2;1997;"F";115231298
NA;8810629442;15101100;2015.2;18;0;665.72;"CAMPINA GRANDE";"PB";1;NA;1996;"F";115211193
NA;8509622426;11124100;2015.2;18;0;650.82;"CAMPINA GRANDE";"PB";1;NA;1997;"M";115211195
NA;8547458409;14102100;2015.2;18;0;630.74;"CAMPINA GRANDE";"PB";1;NA;1997;"M";115210767
NA;8317343456;13304200;2015.2;18;0;576.9;"CAMPINA GRANDE";"PB";2;NA;1990;"F";115230797
NA;7351350450;14102100;2015.2;18;0;578.04;"CAMPINA GRANDE";"PB";2;2;1990;"M";115211121
NA;9736072460;13306200;2015.2;18;0;554.12;"CAMPINA GRANDE";"PB";2;NA;1991;"M";115231257
NA;8811053412;15122100;2015.2;18;0;675.24;"CAMPINA GRANDE";"PB";1;NA;1997;"M";115211162
NA;9477569496;13306100;2015.2;18;0;574.94;"CAMPINA GRANDE";"PB";1;NA;1996;"M";115230956
NA;9698360409;51206100;2015.2;18;0;616.32;"CAMPINA GRANDE";"PB";1;NA;1993;"F";515220328
NA;9713591488;15122100;2015.2;18;0;692.2;"CAMPINA GRANDE";"PB";1;NA;1993;"F";115210924
NA;9472059422;14102100;2015.2;18;0;593.12;"CAMPINA GRANDE";"PB";2;2;1994;"M";115210928
NA;6342093458;12204100;2015.2;18;0;615.1;"CAMPINA GRANDE";"PB";2;NA;1986;"F";115220220
NA;11156108489;13301100;2015.2;18;0;593.54;"CAMPINA GRANDE";"PB";1;NA;1996;"M";115230807
NA;6785098408;11104120;2015.2;18;0;623.74;"CAMPINA GRANDE";"PB";1;NA;1995;"F";115210811
NA;1616580402;13301200;2015.2;18;0;582.8;"CAMPINA GRANDE";"PB";2;4;1990;"M";115230857
NA;9159291478;14123100;2015.2;18;0;628.38;"CAMPINA GRANDE";"PB";1;NA;1991;"M";115211236
NA;8542701402;14102100;2015.2;18;0;597.64;"CAMPINA GRANDE";"PB";2;4;1996;"M";115211239
NA;78464536453;13312210;2015.2;18;0;533.46;"CAMPINA GRANDE";"PB";2;NA;1970;"F";115231350
NA;9015951446;13304200;2015.2;18;0;547.82;"CAMPINA GRANDE";"PB";2;NA;1989;"M";115231352
NA;7553212431;11104120;2015.2;18;0;616.32;"CAMPINA GRANDE";"PB";2;NA;1990;"F";115210967
NA;8483017490;13306200;2015.2;18;0;573.58;"CAMPINA GRANDE";"PB";1;NA;1996;"F";115231018
NA;10869084496;13306100;2015.2;18;0;544.62;"CAMPINA GRANDE";"PB";2;NA;1996;"F";115231019
NA;11863543481;13317100;2015.2;18;0;596.76;"CAMPINA GRANDE";"PB";1;NA;1997;"F";115231020
NA;1693708442;13317100;2015.2;18;0;553.04;"CAMPINA GRANDE";"PB";2;4;1992;"M";115230748
NA;10208535497;13304200;2015.2;18;0;569.8;"CAMPINA GRANDE";"PB";1;NA;1994;"M";115230749
NA;1784034401;13306200;2015.2;18;0;587.38;"CAMPINA GRANDE";"PB";2;NA;1994;"M";115230752
NA;6626879499;15122100;2015.2;18;0;632.4;"CAMPINA GRANDE";"PB";2;4;1986;"M";115211014
NA;8493662402;13301200;2015.2;18;0;587.78;"CAMPINA GRANDE";"PB";1;NA;1992;"F";115231072
NA;10858081490;15122100;2015.2;18;0;633.34;"CAMPINA GRANDE";"PB";2;4;1996;"M";115211048
NA;7088068486;14123100;2015.2;18;0;653.34;"CAMPINA GRANDE";"PB";2;5;1996;"M";115210649
NA;9425855420;14102100;2015.2;18;0;612.06;"CAMPINA GRANDE";"PB";2;4;1996;"M";115210651
NA;35297192854;13312210;2015.2;18;0;570.32;"CAMPINA GRANDE";"PB";2;NA;1986;"F";115230672
NA;1745052488;13301200;2015.2;18;0;606.04;"CAMPINA GRANDE";"PB";2;3;1992;"M";115230713
NA;11743850492;15122100;2015.2;18;0;690.76;"CAMPINA GRANDE";"PB";1;NA;1995;"M";115210848
NA;72745010204;13312210;2015.2;18;0;591.38;"CAMPINA GRANDE";"PB";2;NA;1983;"F";115230561
NA;10973106476;12204100;2015.2;18;0;630.9;"CAMPINA GRANDE";"PB";2;2;1996;"M";115220157
NA;11643024426;14102100;2015.2;18;0;625.84;"CAMPINA GRANDE";"PB";1;NA;1997;"M";115211049
NA;7322589440;12204100;2015.2;18;0;607.02;"CAMPINA GRANDE";"PB";1;NA;1996;"F";115220296
NA;1652173404;13312210;2015.2;18;0;473.62;"CAMPINA GRANDE";"PB";2;4;1991;"F";115231118
NA;9414935479;14102100;2015.2;18;0;598.1;"CAMPINA GRANDE";"PB";2;4;1994;"M";115211124
NA;7507591433;13304200;2015.2;18;0;564.16;"CAMPINA GRANDE";"PB";1;NA;1992;"M";115231161
NA;9050112447;14102100;2015.2;18;0;623.54;"CAMPINA GRANDE";"PB";1;NA;1998;"F";115211087
NA;6594420437;15122100;2015.2;18;0;629.88;"CAMPINA GRANDE";"PB";2;4;1995;"M";115211088
NA;70081469497;11104120;2015.2;18;0;624.62;"CAMPINA GRANDE";"PB";1;NA;1995;"M";115210849
NA;11878458418;13317100;2015.2;18;0;583.08;"CAMPINA GRANDE";"PB";2;5;1996;"M";115230965
NA;9346820462;14123100;2015.2;18;0;597.7;"CAMPINA GRANDE";"PB";2;2;1993;"M";115211128
NA;2212699409;15122100;2015.2;18;0;628;"CAMPINA GRANDE";"PB";1;4;1976;"F";115211131
NA;13808044420;12208200;2015.2;18;0;607.48;"CAMPINA GRANDE";"PB";1;NA;1956;"F";115220321
NA;8319215447;51206100;2015.2;18;0;545.26;"CAMPINA GRANDE";"PB";2;3;1986;"F";515220459
NA;70031598480;14102100;2015.2;18;0;554.9;"CAMPINA GRANDE";"PB";2;2;1995;"F";115211240
NA;7608753404;14123100;2015.2;18;0;634.74;"CAMPINA GRANDE";"PB";1;NA;1991;"M";115211169
NA;10319163423;14102100;2015.2;18;0;632.94;"CAMPINA GRANDE";"PB";1;NA;1998;"M";115210934
NA;10292130465;13309210;2015.2;18;0;564.56;"CAMPINA GRANDE";"PB";2;NA;1995;"M";115230967
NA;8564367475;14102100;2015.2;18;0;633.68;"CAMPINA GRANDE";"PB";1;NA;1996;"M";115210937
NA;70564919446;13317100;2015.2;18;0;602.6;"CAMPINA GRANDE";"PB";1;NA;1997;"F";115230974
NA;11616550422;15122100;2015.2;18;0;692.14;"CAMPINA GRANDE";"PB";1;NA;1998;"M";115210939
NA;9731516417;91125100;2015.2;18;0;587.5;"CAMPINA GRANDE";"PB";1;NA;1994;"F";915210382
NA;11954606435;13301100;2015.2;18;0;590.72;"CAMPINA GRANDE";"PB";2;3;1997;"F";115230977
NA;10514914440;14102100;2015.2;18;0;632.02;"CAMPINA GRANDE";"PB";1;NA;1996;"M";115210941
NA;9782356492;12204100;2015.2;18;0;586.38;"CAMPINA GRANDE";"PB";2;2;1998;"M";115220215
NA;11763549496;12205100;2015.2;18;0;781.92;"CAMPINA GRANDE";"PB";1;NA;1996;"F";115220063
NA;11183634420;13309210;2015.2;18;0;637.84;"CAMPINA GRANDE";"PB";1;NA;1994;"F";115230204
NA;6754515406;14102100;2015.2;18;0;618.52;"CAMPINA GRANDE";"PB";1;NA;1995;"M";115211242
NA;10096869410;13301100;2015.2;18;0;563.08;"CAMPINA GRANDE";"PB";2;3;1992;"M";115231354
NA;8348664475;13306100;2015.2;18;0;531.18;"CAMPINA GRANDE";"PB";1;NA;1996;"M";115231358
NA;12069595412;13301200;2015.2;18;0;579.4;"CAMPINA GRANDE";"PB";2;NA;1996;"M";115231359
NA;8483031485;13317100;2015.2;18;0;582.1;"CAMPINA GRANDE";"PB";1;NA;1997;"F";115231360
NA;10885887433;12208200;2015.2;18;0;583.36;"CAMPINA GRANDE";"PB";2;4;1995;"M";115220356
NA;8651033486;13317100;2015.2;18;0;662.3;"SUMÉ";"PB";1;NA;1997;"F";115230008
NA;9695643418;21316110;2015.2;18;0;542.22;"SOUSA";"PB";2;5;1994;"M";215230230
NA;6821533466;31360200;2015.2;18;0;637.9;"SOUSA";"PB";1;NA;1989;"M";315230037
NA;8429210440;31360200;2015.2;18;0;601.8;"SOUSA";"PB";1;NA;1992;"F";315230063
NA;11021175447;31360200;2015.2;18;0;608.6;"SOUSA";"PB";1;NA;1994;"M";315230071
NA;11154570479;31360200;2015.2;18;0;604.46;"SOUSA";"PB";1;NA;1997;"M";315230081
NA;4908233438;31360200;2015.2;18;0;617.14;"SOUSA";"PB";1;NA;1984;"F";315230082
NA;10449992411;31360200;2015.2;18;0;607.94;"SOUSA";"PB";2;NA;1997;"M";315230057
NA;11590717481;31360200;2015.2;18;0;571.7;"SOUSA";"PB";2;NA;1995;"F";315230147
NA;12162584492;21204100;2015.2;18;0;572.82;"SOUSA";"PB";2;5;1997;"M";215220101
NA;5487602417;13304200;2015.2;18;0;559.76;"SOUSA";"PB";1;NA;1985;"F";115231156
NA;11535018488;21310210;2015.2;18;0;537.7;"SOUSA";"PB";1;NA;1995;"F";215230541
NA;835605485;21309210;2015.2;18;0;533.36;"SOUSA";"PB";2;NA;1976;"F";215230579
NA;5190201465;31360200;2015.2;18;0;583.16;"SOUSA";"PB";2;4;1984;"M";315230124
NA;9872383456;31360200;2015.2;18;0;558.2;"SOUSA";"PB";2;2;1995;"F";315230112
NA;9545386410;31360200;2015.2;18;0;548.74;"SOUSA";"PB";2;5;1992;"F";315230163
NA;8685081440;31360200;2015.2;18;0;561.46;"SOUSA";"PB";2;4;1991;"M";315230167
NA;11332485430;14102100;2015.2;18;0;611.1;"SOUSA";"PB";2;3;1996;"M";115211161
